CaseMasterID,CrimeNo,n_accused,n_victims,hour,report_delay_hours,anomaly_score_raw
12619,800050376202400002,1,3.0,20,4.833333333333333,-0.02747515730220207
14018,100060411202400002,3,3.0,8,0.15,-0.02730264480933353
23470,100130681202500008,4,1.0,1,4.6,-0.027221791584943644
35369,100261024202300012,4,3.0,0,3.716666666666667,-0.027189098027603498
15082,100070460202300003,1,3.0,14,3.3666666666666667,-0.027153185563404514
34482,100250999202300001,2,3.0,10,0.5,-0.027090499240267962
33926,100240991202300010,3,0.0,13,0.8,-0.027055016507761653
10434,100040298202400005,2,2.0,5,4.933333333333334,-0.027011982500566467
33812,100240990202300006,2,0.0,19,4.083333333333333,-0.026991606558209535
14626,100060435202500003,2,2.0,17,4.6,-0.026975627609986397
26173,100160770202400006,3,1.0,22,2.716666666666667,-0.026962789647871355
9475,100040311202300006,4,1.0,16,0.48333333333333334,-0.02693797837094236
14595,100060431202500007,2,3.0,1,4.066666666666666,-0.026837691856694046
22960,100130660202400008,3,2.0,3,2.55,-0.02678088909533871
11587,100040296202500013,2,0.0,12,0.6333333333333333,-0.02671704078800108
1105,100010061202300010,4,2.0,8,2.6333333333333333,-0.02650084962293131
20496,100110600202400002,2,2.0,2,0.18333333333333332,-0.026447231966575613
33021,100230952202400001,4,2.0,19,2.6666666666666665,-0.026308099596785928
23643,800140715202300001,1,0.0,9,4.566666666666666,-0.026297456764886817
39384,100311114202500006,2,2.0,22,3.1,-0.026274300549396945
25795,100160771202300005,1,2.0,2,4.866666666666666,-0.02623029725995829
15252,100070476202300010,3,2.0,5,2.816666666666667,-0.026197447870431434
27937,100180820202300006,1,3.0,0,0.85,-0.026173035470239525
37788,100291069202500002,3,1.0,0,0.2833333333333333,-0.026144444573990566
23909,100140711202400001,2,0.0,17,0.16666666666666666,-0.026127154551808807
6291,100020217202300009,4,1.0,16,3.7333333333333334,-0.02610156031934463
2353,100010064202400003,1,0.0,20,3.9,-0.02591876315913555
26846,100170798202300003,2,3.0,12,0.43333333333333335,-0.02590441541758337
26154,100160765202400006,4,1.0,13,3.0,-0.02568084608531318
20775,100110595202400009,2,0.0,19,4.75,-0.025672196645634693
3236,100010168202400010,3,1.0,1,0.4666666666666667,-0.025610312820551484
489,100010072202300003,1,0.0,20,3.65,-0.025608093537109355
15014,100070458202300001,2,2.0,6,5.0,-0.025591972790495188
7835,100030246202400005,4,1.0,23,3.8833333333333333,-0.025555382844254848
27977,100180822202300006,1,0.0,5,4.183333333333334,-0.02551206360320324
26543,100160771202500009,2,0.0,2,4.833333333333333,-0.02532325251720946
5349,100010054202500005,1,2.0,19,0.23333333333333334,-0.025268164839304164
26148,100160746202400005,2,3.0,0,1.1333333333333333,-0.02526630048088596
25786,100160751202300005,2,2.0,23,3.816666666666667,-0.025253839909990528
24861,100150736202300015,1,1.0,0,4.9,-0.025250086810346684
6238,800020215202300001,4,3.0,5,5.0,-0.02521971357514119
18252,100090552202400010,3,0.0,8,0.31666666666666665,-0.025139922781863833
7946,100030251202400009,4,2.0,17,3.2666666666666666,-0.02511867476302787
39367,800311125202500001,4,3.0,20,1.5166666666666666,-0.025116790210706674
14140,100060420202400002,4,1.0,11,0.13333333333333333,-0.025107919211053598
30105,100200891202300011,1,2.0,19,0.2833333333333333,-0.02509287749626521
25005,100150743202400001,1,2.0,1,1.2666666666666666,-0.02506603269300056
13883,400060442202400001,3,0.0,23,3.4833333333333334,-0.02504484913342786
35940,100261014202500008,4,2.0,20,1.8666666666666667,-0.02490658443997895
31174,100210906202300008,2,2.0,12,0.21666666666666667,-0.024848335433828916
17084,100080499202400009,3,2.0,7,2.25,-0.024821563819091952
2972,100010133202400001,1,3.0,9,2.033333333333333,-0.024807984060100985
13016,100050378202500005,4,1.0,22,4.483333333333333,-0.024781670205014983
18875,100100569202300004,4,2.0,20,2.066666666666667,-0.024781477682451647
3095,100010163202400007,4,1.0,19,1.4666666666666666,-0.02473322590460303
5900,100010048202500011,1,0.0,3,1.55,-0.0246780660086795
27299,100170800202400006,1,0.0,1,1.7666666666666666,-0.024647129013181668
12380,100050376202400002,3,2.0,4,3.75,-0.02458552915145007
16403,100080500202300003,1,2.0,22,1.4166666666666667,-0.02447813703868673
26038,100160772202400004,1,0.0,3,4.016666666666667,-0.024379983325034105
5689,100010140202500013,2,0.0,17,0.8833333333333333,-0.02436183956193827
33186,100230955202400004,1,0.0,1,2.4166666666666665,-0.02401729593233315
31380,300210897202400001,1,2.0,13,4.5,-0.024011445539526832
31101,100210899202300001,2,0.0,19,0.5,-0.023949532830915943
21647,800120652202400001,3,1.0,0,4.9,-0.023881000595705748
3366,800010073202400003,1,2.0,19,4.3,-0.023862050648148614
10522,100040336202400006,1,3.0,12,4.95,-0.023844581008449772
13277,100060404202300003,3,1.0,1,3.8833333333333333,-0.02372216999194554
26019,100160767202400002,4,1.0,4,1.4166666666666667,-0.02363993454582536
14339,100060432202400007,1,3.0,17,3.1333333333333333,-0.023622253476344612
22390,100120644202500011,3,2.0,16,4.15,-0.023608042560642306
6040,100010181202500009,4,3.0,0,4.966666666666667,-0.023562613935549037
24081,100140700202400009,1,3.0,15,1.55,-0.023447255841459125
10705,100040299202500001,1,3.0,2,4.266666666666667,-0.02333638635588542
18759,100100567202300001,2,2.0,1,1.3666666666666667,-0.02329367515382419
39340,100311131202500002,4,1.0,0,1.0333333333333334,-0.02324653314697911
2432,100010151202400003,2,3.0,14,0.9666666666666667,-0.02318858184024164
12671,100050372202400006,1,0.0,22,4.916666666666667,-0.023161568928786624
34221,100240988202500002,1,2.0,18,4.766666666666667,-0.023111491856408817
15907,100070466202400009,1,3.0,10,5.0,-0.023111317783029994
23670,100140703202300005,2,3.0,1,1.4333333333333333,-0.02306416334915118
9252,100040327202300007,4,2.0,16,1.1666666666666667,-0.023011908206016285
11631,100040296202500014,4,3.0,18,4.7,-0.02287919266131433
36652,100271051202500003,1,3.0,11,2.95,-0.022866881437726194
12201,100050376202300010,1,0.0,2,2.2,-0.022859091920619523
9493,100040354202300017,1,1.0,0,0.13333333333333333,-0.02283235249280735
1175,100010172202300007,1,0.0,6,1.1666666666666667,-0.02273607795308763
19173,100100564202300011,1,2.0,2,3.566666666666667,-0.022603699353546114
21246,100120630202300001,3,2.0,0,4.55,-0.022583498465829077
25367,100150736202500004,3,3.0,22,3.85,-0.022432092628487665
21719,100120638202400003,3,2.0,2,3.716666666666667,-0.02241135056635113
12994,100050376202500010,1,3.0,16,2.0166666666666666,-0.022291463409450873
11427,100040344202500006,1,0.0,19,4.016666666666667,-0.022230907613599138
27844,100180828202300002,3,1.0,0,2.7,-0.02219578387594323
38236,100301103202300009,3,2.0,10,1.05,-0.0221088013124896
15478,100070478202400001,1,3.0,2,4.5,-0.022050578538459265
33518,100230942202500006,3,1.0,20,0.08333333333333333,-0.021957909128044184
39241,100311121202400013,4,1.0,7,2.433333333333333,-0.02194187623501276
6864,100030250202300005,4,3.0,17,0.8166666666666667,-0.021871452841754735
21829,100120652202400006,1,0.0,15,0.6666666666666666,-0.021847300699176064
22492,800130684202300002,1,2.0,18,0.4,-0.021827999789846952
39010,100311121202300010,4,2.0,12,1.55,-0.021821462510516754
11437,100040293202500005,2,0.0,1,2.3333333333333335,-0.021804151605541944
16310,100070484202500009,1,0.0,0,4.783333333333333,-0.021779126891985467
20974,100110597202500003,1,2.0,16,0.26666666666666666,-0.021732134420442972
10751,800040322202500001,1,0.0,10,1.05,-0.021567611233850648
19544,100100590202400007,1,2.0,7,0.36666666666666664,-0.021533895311927176
2515,100010149202400002,4,3.0,1,3.7,-0.021491086013440963
22088,100120632202500002,1,3.0,4,4.8,-0.021364831734364542
23706,100140689202300008,1,3.0,22,0.8166666666666667,-0.02135905240518099
38514,100301100202500001,1,2.0,17,4.966666666666667,-0.02112192581017036
12135,100050395202300013,4,1.0,23,3.4166666666666665,-0.021069722395751778
21076,100110609202500006,1,2.0,0,3.1666666666666665,-0.02095912747899542
7003,100030238202300005,1,2.0,7,0.4166666666666667,-0.02091145664300975
3675,100010130202400011,1,0.0,19,3.283333333333333,-0.02087987346709541
3063,100010163202400006,4,3.0,20,0.7666666666666667,-0.020859314111277394
20937,100110610202500005,2,3.0,2,1.0333333333333334,-0.02078894700133893
12545,300050373202400001,3,1.0,20,3.216666666666667,-0.0207482556177514
15741,800070472202400001,1,1.0,23,0.23333333333333334,-0.020656904681234822
9179,100040282202300010,3,2.0,19,3.3333333333333335,-0.02065454835750402
39232,300311128202400003,4,1.0,2,2.066666666666667,-0.020641132236909665
34246,100240985202500002,4,0.0,12,4.45,-0.02063811815125116
8596,100030222202500006,2,0.0,1,2.6,-0.02062034155699377
23324,100130668202500007,3,1.0,1,3.533333333333333,-0.02058930299274775
38146,100301108202300009,4,3.0,16,0.2833333333333333,-0.020563187494506807
39424,100311121202500004,4,2.0,11,1.75,-0.0205027030434074
26621,100160750202500007,4,1.0,6,0.4666666666666667,-0.02044821791224083
15052,100070468202300003,1,2.0,22,2.1333333333333333,-0.020363846536140873
5914,100010177202500010,4,1.0,19,0.25,-0.02022653734343982
4551,100010128202500005,4,1.0,11,1.5833333333333333,-0.020206978041475643
38480,800301108202400001,4,1.0,1,3.9166666666666665,-0.02016829606596915
39479,800311123202500001,1,3.0,4,4.6,-0.02015761099274138
33997,100240971202400001,3,2.0,19,0.15,-0.020138826989065772
22241,100120639202500007,4,1.0,21,3.85,-0.02012670047433507
37096,100281060202500003,4,3.0,2,0.95,-0.02003946788251243
8811,100040282202300004,2,0.0,16,1.2666666666666666,-0.020009243165813984
1138,100010087202300004,4,1.0,0,3.183333333333333,-0.02000703468414755
37012,100281063202400008,1,0.0,6,1.2833333333333334,-0.020006863277604703
1359,100010045202300009,2,0.0,11,4.116666666666666,-0.0199980923515779
11786,100050399202300004,4,1.0,19,1.1833333333333333,-0.019985083059790076
17809,100090531202300005,1,0.0,8,3.7,-0.01996530767068161
18641,100090549202500009,4,3.0,21,1.1,-0.019963159291651156
28095,100180813202300014,4,1.0,6,1.9333333333333333,-0.019960198010629204
35279,100261014202300009,3,0.0,17,0.4,-0.019931311672823915
13154,100050376202500016,2,0.0,13,0.3,-0.01982127550331203
39315,100311134202500002,4,1.0,11,4.516666666666667,-0.019783716869899992
15938,100070470202500002,1,2.0,10,0.45,-0.019767811231516275
10971,100040296202500004,2,2.0,22,0.7166666666666667,-0.019725312523467764
19045,100100564202300004,1,2.0,0,3.9,-0.01968129766122384
5243,800010165202500001,4,3.0,4,4.966666666666667,-0.019676754689726073
29509,100190834202500003,3,2.0,0,0.8333333333333334,-0.019644856414450684
18616,800090546202500001,2,2.0,13,4.416666666666667,-0.01963533446481147
9827,100040307202400002,1,3.0,16,0.38333333333333336,-0.019521089141297354
20285,100110591202300004,2,0.0,22,1.5166666666666666,-0.019501841616004434
18897,100100584202300007,2,2.0,4,0.7,-0.019483478497905105
27452,800170794202500001,3,2.0,20,2.066666666666667,-0.019472663336604912
371,100010153202300003,1,2.0,16,0.43333333333333335,-0.019418587429960277
1545,100010187202300013,1,1.0,0,4.7,-0.019411742717086455
9856,100040347202400004,2,3.0,8,4.3,-0.019314401743503518
31355,100210909202400007,4,0.0,13,4.333333333333333,-0.01925997950626057
22372,100120629202500007,3,1.0,3,0.36666666666666664,-0.019239512320399665
33570,300230953202500001,1,2.0,9,0.26666666666666666,-0.019186473940583926
24478,100140697202500009,1,2.0,22,3.8833333333333333,-0.019117424054041265
30856,100200875202500011,4,1.0,11,0.36666666666666664,-0.019108926745881716
15283,100070462202300010,3,2.0,10,4.833333333333333,-0.019089457311613156
34641,100250998202300009,4,3.0,21,0.36666666666666664,-0.019083238759035948
11553,100040301202500014,4,3.0,17,4.5,-0.019060477624163075
27599,100170786202500006,4,2.0,17,1.4833333333333334,-0.018886188341738275
38244,100301103202300010,2,0.0,17,3.316666666666667,-0.01887740645000857
28158,100180813202400002,3,2.0,21,0.5833333333333334,-0.018876242363837004
31700,100210895202500005,1,0.0,20,2.35,-0.018788125865972116
38157,100301097202300005,2,1.0,0,4.6,-0.018769344592835857
11402,100040353202500007,3,1.0,15,0.8166666666666667,-0.018692785891619268
7077,300030240202300001,2,1.0,23,4.216666666666667,-0.018670437354777247
947,100010172202300005,1,0.0,21,0.55,-0.018659415532181978
23230,100130678202500004,3,0.0,21,1.0,-0.01861141557533874
23488,800130661202500001,3,1.0,10,3.683333333333333,-0.01856198892319716
15948,100070461202500002,2,3.0,22,1.9,-0.018529306137824997
33705,100230963202500011,4,3.0,23,4.45,-0.01851154947722311
26101,100160773202400004,3,1.0,21,0.8333333333333334,-0.01848378228357328
16053,100070476202500004,1,1.0,21,4.883333333333334,-0.018482827934932278
35965,100261027202500007,4,0.0,9,0.26666666666666666,-0.018466183278724957
10641,100040312202400015,1,0.0,5,0.3,-0.018452271476885884
24687,100150730202300002,2,3.0,20,3.9166666666666665,-0.0184334198984335
35457,100261019202400001,2,0.0,13,1.4333333333333333,-0.01839382536452483
39502,100311133202500007,2,0.0,5,1.5166666666666666,-0.01837606497197808
30417,100200877202400008,1,2.0,17,0.26666666666666666,-0.018370881010018714
34757,100251000202400003,4,1.0,9,4.283333333333333,-0.01828462955925292
1542,100010147202300012,3,2.0,22,3.6666666666666665,-0.018100318361280676
16217,100070479202500010,3,1.0,1,4.633333333333334,-0.018063664662316237
17514,100080517202500008,1,0.0,18,4.983333333333333,-0.017918983721453174
24363,800140693202500001,4,1.0,22,1.0166666666666666,-0.017822270431884002
32635,100220926202500009,2,3.0,6,4.616666666666666,-0.01780134780392928
10513,100040322202400010,3,1.0,1,0.7666666666666667,-0.017794620506967118
26731,100170804202300001,3,1.0,21,4.516666666666667,-0.017760197210805462
2188,100010141202400002,3,0.0,19,0.5,-0.017600404688029037
36249,100271047202300011,3,1.0,8,4.116666666666666,-0.017579286879266243
29345,100190839202400003,3,0.0,16,0.55,-0.017529988602874913
38070,400301105202300001,2,1.0,22,0.23333333333333334,-0.017516711649457783
21024,100110612202500006,3,1.0,7,4.1,-0.017476894097234075
22440,100130660202300003,1,2.0,2,3.216666666666667,-0.017453001797569256
10981,800040290202500001,1,0.0,20,0.1,-0.0174431849315434
7814,100030263202400009,3,1.0,9,3.8666666666666667,-0.01736165636212217
33452,800230943202500001,2,3.0,22,3.566666666666667,-0.01729864632924638
13981,100060406202400004,4,3.0,19,2.433333333333333,-0.01725222384651015
31530,100210904202500001,3,2.0,19,0.11666666666666667,-0.017244795265157098
7368,300030224202400001,2,3.0,5,4.2,-0.017196232071101214
30449,100200864202400007,1,3.0,15,4.6,-0.01718906632458561
34088,800240975202400002,2,1.0,20,4.733333333333333,-0.01717183482549245
26076,100160773202400003,3,2.0,12,3.05,-0.017133918016563165
14308,100060410202400021,4,3.0,21,1.95,-0.017053512467752552
37281,800291070202300002,1,2.0,9,4.266666666666667,-0.017030359655982763
18326,100090546202400016,1,0.0,15,3.966666666666667,-0.016981077101215325
35757,100261024202500002,4,1.0,4,4.066666666666666,-0.016941138316561855
29191,100190853202400007,2,0.0,4,3.1,-0.01688130593355286
2429,100010172202400004,2,0.0,16,2.05,-0.016852657815321193
32371,100220931202400013,4,3.0,0,2.9166666666666665,-0.01680954188477657
38773,100311118202300003,3,2.0,0,3.6666666666666665,-0.016769383404730998
37649,100291087202400005,1,2.0,14,4.333333333333333,-0.01674682915442416
36703,100271041202500004,3,0.0,15,1.85,-0.01672957467242564
31772,100210895202500010,3,1.0,22,4.233333333333333,-0.0167163533574608
14077,100060434202400006,4,3.0,2,3.6,-0.01668053031614225
37555,100291082202400003,4,1.0,21,0.85,-0.01665915985274502
19253,100100565202400002,3,1.0,13,3.683333333333333,-0.0166545368534331
31631,100210912202500006,1,0.0,17,4.75,-0.01660297247871656
20843,100110598202400013,2,0.0,4,2.6666666666666665,-0.016595719178522206
15377,400070478202300001,1,3.0,1,4.2,-0.016538478844140392
33384,100230952202500002,4,3.0,21,2.45,-0.01649536591287193
21824,800120647202400001,1,0.0,16,4.983333333333333,-0.016452970336422457
14049,100060405202400003,1,0.0,4,2.7333333333333334,-0.016430482221214127
25170,100150721202400008,1,0.0,15,4.166666666666667,-0.01630077309200484
9068,100040284202300004,4,1.0,6,0.7833333333333333,-0.016252177260757228
12718,100050394202400017,1,2.0,23,0.8333333333333334,-0.01619772101935213
25659,100160747202300003,1,2.0,0,4.783333333333333,-0.01614409908933767
22341,100120645202500007,2,0.0,3,1.7833333333333334,-0.016141104046810906
23101,100130676202400005,4,3.0,17,1.4666666666666666,-0.01613174639373205
27537,800170793202500001,1,0.0,18,2.066666666666667,-0.016121515737708147
23162,100130670202400007,1,2.0,17,0.6833333333333333,-0.016114212404876427
27539,100170804202500005,4,1.0,0,1.7333333333333334,-0.016093402070855745
26096,300160760202400002,3,2.0,3,4.8,-0.015977843333904285
26157,100160773202400005,1,0.0,21,0.43333333333333335,-0.015966964827837216
28026,100180830202300011,2,2.0,14,4.333333333333333,-0.015921620973676
29889,800200891202300002,2,2.0,11,0.75,-0.015915569093896575
12123,100050395202300011,1,2.0,3,3.3333333333333335,-0.015912168040897234
1657,100010149202300010,4,1.0,22,3.15,-0.015863771260685278
31128,100210916202300009,1,0.0,4,2.6,-0.015834649125225142
30009,100200881202300008,4,1.0,21,3.65,-0.0157911184698849
23934,300140707202400001,4,2.0,2,4.183333333333334,-0.015767086060287205
32818,100230953202300003,2,0.0,3,3.783333333333333,-0.01571873749494601
23223,100130664202500002,3,1.0,19,2.35,-0.015718254967455048
5440,100010036202500015,1,0.0,12,4.3,-0.015668668161135435
8128,100030220202500004,3,1.0,19,2.0,-0.015664807470162745
35076,100250992202500011,3,0.0,21,3.9166666666666665,-0.015600694065858511
36584,100271047202500001,1,2.0,12,0.13333333333333333,-0.015515133797518121
9904,100040304202400002,3,1.0,7,0.5333333333333333,-0.015515052624233472
33095,100230966202400002,2,2.0,6,1.0166666666666666,-0.015506119025608167
29052,100190850202300014,2,0.0,1,4.766666666666667,-0.015505324181233182
36851,300281062202300001,2,0.0,13,2.85,-0.015499031890442994
25558,100150739202500009,2,0.0,3,2.466666666666667,-0.015466917245483658
31862,100220941202300002,4,3.0,14,1.85,-0.015461267246199895
20602,100110609202400005,1,0.0,4,4.666666666666667,-0.01542561065632686
32512,100220920202500005,2,2.0,17,3.9833333333333334,-0.015358028720550365
20196,100110614202300002,3,2.0,20,4.666666666666667,-0.015338567242768164
26618,400160753202500001,1,3.0,23,2.533333333333333,-0.015334294155422312
6203,400020211202300002,3,0.0,21,4.3,-0.01533202393496047
37588,800291086202400001,1,3.0,20,1.1,-0.015306577212816808
19850,100100572202500002,1,0.0,1,4.883333333333334,-0.01530365871983319
32261,100220940202400004,3,0.0,4,1.3166666666666667,-0.015258011775201252
27142,100170796202400001,4,2.0,0,2.466666666666667,-0.015253860609103942
2469,100010046202400001,2,2.0,13,5.0,-0.015181316092462871
29080,100190852202300008,1,2.0,4,4.116666666666666,-0.015137990061932949
36034,400261011202500001,1,0.0,0,0.16666666666666666,-0.015124018503590464
37983,100291078202500013,1,0.0,17,1.1833333333333333,-0.015108370865335563
6657,100020216202500004,1,2.0,14,4.15,-0.015097910955532146
8465,800030243202500001,3,1.0,19,2.2,-0.015064731516474694
2225,100010145202400001,1,0.0,14,3.3666666666666667,-0.015056149844899891
17700,100090525202300007,4,0.0,1,1.4833333333333334,-0.015030777152724828
25121,100150730202400008,1,1.0,22,0.15,-0.015023479771443471
17889,100090523202300006,1,0.0,23,4.116666666666666,-0.015010975271350091
34811,100250997202400007,1,2.0,11,4.233333333333333,-0.014999264609460994
25743,100160764202300002,1,2.0,15,0.08333333333333333,-0.014996155108821352
11047,100040299202500007,2,0.0,21,4.3,-0.014974328323112407
25309,100150723202500002,3,3.0,1,4.783333333333333,-0.01497255339306336
13069,100050388202500007,3,1.0,23,1.05,-0.014957926471976801
6415,100020206202400003,2,0.0,22,0.13333333333333333,-0.01495047712877029
28877,100190845202300003,4,1.0,11,0.48333333333333334,-0.014927005617561218
25422,100150735202500004,2,3.0,11,4.4,-0.014907757570680968
386,100010097202300004,4,1.0,13,4.183333333333334,-0.014891100256696155
15213,100070481202300009,4,1.0,5,3.933333333333333,-0.01487194166260275
7132,100030256202300009,2,0.0,2,0.11666666666666667,-0.014730853110266118
35939,100261012202500007,1,3.0,22,1.8333333333333333,-0.014707894806901822
23224,400130661202500001,4,1.0,14,4.35,-0.014673641526810055
25940,100160751202300009,3,1.0,7,3.7333333333333334,-0.014613551384278223
16996,100080488202400007,3,0.0,3,3.816666666666667,-0.014555642474912367
38038,100291075202500014,2,3.0,4,2.816666666666667,-0.014552701733480888
25305,100150741202500002,4,3.0,20,3.25,-0.014529632128581382
16316,100070463202500009,2,3.0,20,1.5166666666666666,-0.014500694275265014
12828,100050374202500003,4,1.0,4,3.65,-0.014487787484709025
9293,100040282202300012,1,0.0,13,3.45,-0.014480308697754296
34301,100240978202500002,4,3.0,5,4.733333333333333,-0.014428036243837705
15250,100070451202300005,1,0.0,23,3.95,-0.014390433663955315
18118,100090546202400004,1,3.0,8,0.4666666666666667,-0.014384928525730922
2488,100010186202400002,1,2.0,0,3.033333333333333,-0.01436331204506791
25883,100160751202300007,1,2.0,11,3.9833333333333334,-0.014300771093962217
37165,100281062202500004,2,0.0,22,0.18333333333333332,-0.01429773248449362
26488,100160755202500009,1,0.0,13,3.3833333333333333,-0.014295072185606106
17624,100090536202300001,4,1.0,21,0.9666666666666667,-0.014288623436326642
5403,100010044202500009,1,3.0,3,4.05,-0.014284283613972049
35601,800261021202400001,3,1.0,2,0.25,-0.014283630314851914
15065,100070486202300002,2,3.0,20,1.5666666666666667,-0.014283191249402694
7705,800030248202400001,4,3.0,22,4.366666666666666,-0.014270176262418
36001,100261015202500009,3,1.0,19,2.1333333333333333,-0.01424900278649055
1080,100010042202300006,3,1.0,2,3.283333333333333,-0.014230243961356748
1299,100010128202300007,3,0.0,9,0.8833333333333333,-0.014216178929972845
6074,400010055202500002,2,2.0,19,1.6166666666666667,-0.01410170804421873
10084,800040281202400002,3,0.0,18,0.6166666666666667,-0.014059788785417249
22528,100130668202300003,2,3.0,1,4.833333333333333,-0.014055855205958423
6717,100020215202500015,3,1.0,9,3.533333333333333,-0.014041437499679899
10778,100040349202500004,4,3.0,2,0.11666666666666667,-0.01402273727582426
19069,100100580202300011,2,0.0,14,2.45,-0.013960804548899253
1528,100010089202300009,1,2.0,21,0.5666666666666667,-0.013925504874091499
33745,300240972202300002,1,2.0,16,4.6,-0.013899336347589553
39095,100311121202400007,1,2.0,6,3.683333333333333,-0.013887565879963537
18030,400090530202400001,4,1.0,15,4.333333333333333,-0.013670998543074409
23318,100130665202500005,4,1.0,12,0.5,-0.013638308906475993
6883,100030252202300002,3,2.0,23,2.2333333333333334,-0.013592188375488368
23021,100130656202400012,2,2.0,19,4.733333333333333,-0.013515981632906127
13291,100060443202300001,2,1.0,0,4.816666666666666,-0.013512809959310035
8318,100030248202500004,4,1.0,7,3.7333333333333334,-0.013503138597649067
29728,100200892202300002,1,3.0,22,3.8833333333333333,-0.013502277051305467
10353,800040314202400002,1,3.0,11,0.5666666666666667,-0.013457875953197362
22420,100130664202300002,4,0.0,23,1.8333333333333333,-0.013439040109741063
36808,300271041202500001,1,0.0,13,4.866666666666666,-0.01343029545954555
2788,100010166202400006,1,0.0,7,2.8,-0.013377167632820597
29084,300190842202300002,1,3.0,22,3.533333333333333,-0.013353525612798345
16815,100080510202400001,4,3.0,22,0.36666666666666664,-0.013121304537989764
10587,100040328202400010,1,0.0,22,0.8666666666666667,-0.013117586743759846
36791,100271053202500008,3,2.0,20,3.6166666666666667,-0.013094228544070718
6790,100030228202300001,3,0.0,1,1.6666666666666667,-0.013092224122844276
28313,300180816202400001,4,1.0,19,4.033333333333333,-0.01305822047596783
36141,100271049202300002,2,0.0,8,4.233333333333333,-0.013028065316183612
34216,100240986202400016,2,0.0,7,1.85,-0.01301317387428691
35898,100261019202500006,1,0.0,23,3.45,-0.01296376188327053
34606,100250996202300006,3,1.0,1,2.216666666666667,-0.012963306411147402
1844,100010163202300012,4,3.0,10,3.966666666666667,-0.01291535913948938
5759,100010179202500010,4,1.0,20,3.6166666666666667,-0.01288971576339204
39301,100311115202400007,3,1.0,18,4.583333333333333,-0.012886987961460372
100,300010165202300001,4,1.0,16,1.3833333333333333,-0.012870021064863457
24938,100150728202300011,2,2.0,7,1.1333333333333333,-0.012792761269631248
20620,100110610202400004,2,1.0,23,2.066666666666667,-0.012736112366970476
33941,100240975202300009,3,1.0,3,0.3333333333333333,-0.01271118043108277
21456,100120653202300007,2,0.0,8,2.283333333333333,-0.012709609655184084
4162,100010065202500001,3,0.0,8,3.183333333333333,-0.01266794124679227
15093,100070458202300004,3,0.0,22,2.2666666666666666,-0.012630015260490124
36885,800281064202300002,1,0.0,17,2.566666666666667,-0.012622136093748071
5262,300010144202500001,2,2.0,8,3.7333333333333334,-0.01260131594065561
23385,100130666202500004,1,1.0,23,4.45,-0.012584068632947254
1218,100010165202300008,4,1.0,22,3.4166666666666665,-0.012550624619349193
22339,100120634202500007,4,1.0,7,1.75,-0.012534520275849226
21416,800120649202300001,1,0.0,2,0.9,-0.012531817927341704
19659,100100554202500001,3,1.0,23,4.733333333333333,-0.012518717537155166
4855,100010198202500004,4,1.0,22,1.45,-0.012454119187962132
38849,100311117202300004,1,0.0,7,2.566666666666667,-0.012364008044013608
3585,100010069202400008,2,2.0,16,3.75,-0.012310786893773074
1328,100010056202300009,3,2.0,23,3.5166666666666666,-0.012299206842261823
22448,100130681202300002,4,3.0,11,0.85,-0.012191561826043973
28989,100190853202300011,2,0.0,9,1.8,-0.012171543589241551
3974,100010173202400013,1,2.0,0,0.26666666666666666,-0.012105789724136118
21600,100120650202300010,4,1.0,1,1.5,-0.01210231906733461
28567,800180810202500002,1,3.0,8,4.533333333333333,-0.01207094850472945
37187,100281062202500009,3,0.0,19,3.3333333333333335,-0.012063477423752578
29177,100190850202400004,3,1.0,22,1.0,-0.012063036335824395
2092,100010137202400003,3,2.0,12,2.1166666666666667,-0.012026297316477863
24231,100140707202400009,4,1.0,5,0.9333333333333333,-0.012025578854132246
28005,100180806202300007,2,1.0,23,1.2333333333333334,-0.011993199424645384
27264,100170800202400005,4,1.0,16,4.283333333333333,-0.011950576752788655
10995,100040331202500006,3,2.0,11,1.4333333333333333,-0.011925654736753
24637,100150717202300001,1,1.0,1,4.75,-0.011912205425766542
26905,300170797202300001,4,1.0,14,0.45,-0.011880413017817504
27194,100170796202400004,3,1.0,17,2.9166666666666665,-0.011770439543336786
12978,100050366202500007,2,0.0,7,1.9833333333333334,-0.011732464805304876
28936,100190836202300004,1,2.0,19,0.5833333333333334,-0.011672687158104988
38920,300311124202300001,2,0.0,8,2.216666666666667,-0.011648115128775172
5638,100010169202500008,3,2.0,1,4.516666666666667,-0.011642379235361378
14183,100060407202400009,3,0.0,10,4.066666666666666,-0.01162064734717283
1690,100010171202300007,2,0.0,9,1.9666666666666666,-0.011573924677251823
6024,100010133202500006,1,0.0,4,0.7666666666666667,-0.011572415871895725
31664,100210908202500008,2,1.0,23,1.1666666666666667,-0.011559962903165522
321,100010107202300004,4,1.0,10,1.95,-0.01154812183122067
3832,100010182202400011,2,3.0,22,2.8,-0.011491874434095606
16917,100080496202400003,4,3.0,13,0.5666666666666667,-0.011458043800737894
12904,100050373202500002,1,0.0,23,1.3833333333333333,-0.011401970026549302
18065,100090552202400005,4,1.0,7,0.8166666666666667,-0.011398496784140066
11567,100040291202500010,1,0.0,23,2.933333333333333,-0.01136828131968215
4971,100010065202500005,2,1.0,23,2.3,-0.011353656155174252
8088,100030250202500001,2,2.0,15,3.4833333333333334,-0.011325645814042606
4235,800010130202500001,3,2.0,22,1.0166666666666666,-0.011157542310781254
