CaseMasterID,CrimeNo,DistrictName,subhead,GravityOffenceID,CrimeRegisteredDate,risk_score
24295,100140710202500001,Raichur,Theft,2,2025-10-12,0.5037900856683254
31642,100210905202500005,Chikkamagaluru,Auto Theft,2,2025-11-20,0.5037478680644226
13176,100050373202500006,Kalaburagi,Grievous Hurt,2,2025-12-20,0.5036511045350801
33500,100230962202500006,Haveri,Auto Theft,2,2025-12-13,0.5034735304671003
11469,800040350202500002,Belagavi,Cyber Fraud,2,2025-11-08,0.5029330599998769
21017,100110599202500006,Shivamogga,Auto Theft,2,2025-11-12,0.5028484143351799
29523,100190838202500005,Udupi,Assault on Women (Outrage Modesty),2,2025-10-28,0.5028030615716245
34994,100250992202500004,Gadag,Auto Theft,2,2025-10-11,0.5027492497672759
8143,100030266202500003,Mysuru,Auto Theft,2,2025-12-04,0.5027034147861331
18527,100090549202500007,Dharwad,Theft,2,2025-10-07,0.5023656265249503
23447,100130666202500007,Hassan,Robbery,2,2025-10-29,0.5015161829396165
29596,100190845202500005,Udupi,Theft,2,2025-10-18,0.5012345969269172
21003,100110620202500004,Shivamogga,Cheating,2,2025-11-10,0.50073275618077
8512,100030243202500010,Mysuru,Auto Theft,2,2025-12-03,0.5004158663590498
26438,100160760202500001,Bagalkote,Cheating,2,2025-12-08,0.5003353283155568
35998,100261033202500009,Uttara Kannada,Cyber Fraud,2,2025-12-24,0.5002031075309613
8059,100030261202500001,Mysuru,Auto Theft,2,2025-12-16,0.5001188671335636
31738,100210894202500009,Chikkamagaluru,Cyber Fraud,2,2025-10-15,0.49967157898746994
14565,100060405202500005,Tumakuru,Theft,2,2025-11-17,0.49966337537561606
20003,100100587202500007,Dakshina Kannada,Cyber Fraud,2,2025-10-03,0.4992492203033611
18372,100090537202500001,Dharwad,Burglary,2,2025-11-23,0.4985208970773794
12781,100050371202500002,Kalaburagi,Cyber Fraud,2,2025-11-05,0.4984411190317026
18530,100090551202500007,Dharwad,Cyber Fraud,2,2025-12-18,0.4977769156104691
13198,100050378202500009,Kalaburagi,Cyber Fraud,2,2025-10-15,0.4977042766130677
33472,100230962202500004,Haveri,Theft,2,2025-12-06,0.4973889430127653
5584,100010113202500008,Bengaluru Urban,Criminal Breach of Trust,2,2025-11-17,0.4973410124828697
22231,100120624202500011,Mandya,Burglary,2,2025-12-03,0.4972874942514283
6644,100020209202500005,Bengaluru Rural,Robbery,2,2025-11-24,0.4966950694126779
12916,800050380202500001,Kalaburagi,Theft,2,2025-10-26,0.4966228932705198
10921,100040277202500003,Belagavi,Cyber Fraud,2,2025-10-28,0.49617208517076455
33473,800230970202500003,Haveri,Theft,2,2025-10-13,0.49566831117557525
21085,100110592202500008,Shivamogga,Theft,2,2025-11-25,0.4956681675375199
27644,100170800202500008,Chitradurga,Auto Theft,2,2025-10-06,0.4954763958137034
35883,100261013202500005,Uttara Kannada,Cheating,2,2025-10-18,0.49498479760455416
18464,100090526202500003,Dharwad,Unlawful Assembly,2,2025-12-14,0.49495929013251994
39573,100311116202500008,Vijayanagara,Cyber Fraud,2,2025-11-16,0.49444212326322773
17599,100080501202500008,Vijayapura,Burglary,2,2025-12-18,0.49440002900539104
35953,100261021202500008,Uttara Kannada,Auto Theft,2,2025-12-19,0.49391807594464066
4631,100010130202500004,Bengaluru Urban,Kidnapping & Abduction,1,2025-10-11,0.4935340608508714
6072,800010189202500001,Bengaluru Urban,Cheating,2,2025-10-12,0.49295496931330485
17463,100080498202500012,Vijayapura,Auto Theft,2,2025-12-26,0.49287586073765094
5647,100010147202500009,Bengaluru Urban,Criminal Breach of Trust (Financial),2,2025-10-23,0.49284632888598995
23437,100130681202500007,Hassan,Cyber Fraud,2,2025-11-04,0.49275644849491296
20897,100110598202500001,Shivamogga,Attempt to Murder,1,2025-12-17,0.49257443580188687
31685,100210909202500003,Chikkamagaluru,Unlawful Assembly,2,2025-11-06,0.4923045982593098
29461,100190844202500003,Udupi,Theft,2,2025-11-03,0.4920636676576043
24526,100140702202500010,Raichur,Cheating,2,2025-10-02,0.4919433064713377
13161,100050363202500008,Kalaburagi,Cyber Fraud,2,2025-10-17,0.4917944062668009
15935,400070484202500001,Ballari,Auto Theft,2,2025-10-14,0.4916872163951303
28573,400180808202500001,Kolar,Cyber Fraud,2,2025-11-21,0.4916522429960799
14484,300060428202500001,Tumakuru,Auto Theft,2,2025-11-20,0.49161359917771535
37807,100291076202500002,Chikkaballapura,Robbery,2,2025-10-23,0.4911709674845242
30730,100200870202500005,Davanagere,Auto Theft,2,2025-11-06,0.49103683518726626
27515,100170778202500004,Chitradurga,Theft,2,2025-12-22,0.4908628003574382
21165,100110597202500008,Shivamogga,Cheating,2,2025-10-24,0.4906288756014517
21096,100110614202500008,Shivamogga,Cheating,2,2025-11-21,0.4904955723933993
11465,300040281202500003,Belagavi,Cyber Fraud,2,2025-10-23,0.4903430163709821
26628,100160769202500010,Bagalkote,Theft,2,2025-11-03,0.4898370408522091
30881,100200861202500007,Davanagere,Cyber Fraud,2,2025-10-10,0.48964216505637376
16159,100070476202500008,Ballari,Cyber Fraud,2,2025-11-06,0.48953716491337823
21224,100110602202500012,Shivamogga,Theft,2,2025-12-27,0.48937872174290736
8212,100030221202500007,Mysuru,Theft,2,2025-11-26,0.4893669111202009
11139,100040322202500006,Belagavi,Theft,2,2025-11-28,0.4893198259731466
22210,100120625202500007,Mandya,Cyber Fraud,2,2025-12-12,0.4888509797833908
13110,100050363202500005,Kalaburagi,Cyber Fraud,2,2025-12-07,0.48852812218042885
16295,800070470202500001,Ballari,Theft,2,2025-12-28,0.4881210517226716
11533,100040278202500007,Belagavi,Theft,2,2025-12-25,0.4879522896855894
11155,100040291202500007,Belagavi,Theft,2,2025-12-20,0.48725022635808496
4968,100010107202500005,Bengaluru Urban,Unlawful Assembly,2,2025-11-16,0.48722014883630044
21237,100110618202500007,Shivamogga,Burglary,2,2025-11-10,0.48690719540707533
11123,100040349202500007,Belagavi,Auto Theft,2,2025-12-09,0.4867280491556334
4072,100010106202500001,Bengaluru Urban,Theft,2,2025-11-23,0.48656091152055353
26577,100160775202500007,Bagalkote,Arson,2,2025-10-05,0.4861586639993288
10858,100040334202500005,Belagavi,Auto Theft,2,2025-12-14,0.4857972013695633
32534,100220941202500004,Koppal,Auto Theft,2,2025-12-13,0.48561275719793784
5970,300010200202500001,Bengaluru Urban,Cyber Fraud,2,2025-11-09,0.4856104343098727
17557,100080518202500011,Vijayapura,Burglary,2,2025-11-18,0.4852925704493617
26650,100160759202500007,Bagalkote,Theft,2,2025-12-11,0.48510724003653327
23418,800130670202500001,Hassan,Theft,2,2025-10-17,0.48503284783323153
4247,100010090202500001,Bengaluru Urban,Cyber Fraud,2,2025-12-07,0.4849580433252862
4230,100010184202500001,Bengaluru Urban,Criminal Breach of Trust,2,2025-12-15,0.48487799541263155
13186,100050369202500010,Kalaburagi,Riots,2,2025-12-04,0.484608317296331
18704,300090537202500002,Dharwad,Cheating,2,2025-12-21,0.4843392082621194
16101,100070469202500008,Ballari,Cyber Fraud,2,2025-10-04,0.484065396650174
34957,100251005202500003,Gadag,Theft,2,2025-10-24,0.48389781970823725
15945,100070470202500004,Ballari,Riots,2,2025-10-16,0.4837788247345356
8587,100030267202500012,Mysuru,Theft,2,2025-10-06,0.4837713986946868
25356,100150731202500004,Bidar,Auto Theft,2,2025-11-03,0.4837540630956223
31717,100210914202500009,Chikkamagaluru,Burglary,2,2025-11-22,0.48370989598675584
14782,100060426202500008,Tumakuru,Cyber Fraud,2,2025-11-19,0.48363433621538326
5032,300010143202500001,Bengaluru Urban,Theft,2,2025-12-24,0.48338267658191825
32533,100220938202500007,Koppal,Theft,2,2025-10-24,0.4832155797726834
26521,100160747202500003,Bagalkote,Burglary,2,2025-12-28,0.483037802900483
11644,100040279202500009,Belagavi,Theft,2,2025-12-06,0.4829242525868732
16068,100070459202500003,Ballari,Counterfeiting,2,2025-11-07,0.48282197555497813
18556,800090524202500001,Dharwad,Theft,2,2025-11-16,0.48264188046125023
36780,100271056202500009,Yadgir,Cyber Fraud,2,2025-12-15,0.48262052818246315
20860,100110592202500001,Shivamogga,Theft,2,2025-11-15,0.48223839689094905
39538,100311129202500009,Vijayanagara,Cyber Fraud,2,2025-10-03,0.4821621322054628
30715,800200887202500001,Davanagere,Theft,2,2025-11-15,0.48206504820295965
8124,100030236202500001,Mysuru,Theft,2,2025-11-16,0.4815160840979593
8342,800030240202500001,Mysuru,Cheating,2,2025-11-19,0.48149781539816744
39324,100311129202500003,Vijayanagara,Cyber Fraud,2,2025-12-19,0.48124438564190264
10849,100040281202500004,Belagavi,Criminal Breach of Trust,2,2025-10-03,0.4811518316440765
11233,100040288202500011,Belagavi,Theft,2,2025-10-23,0.4809501047937771
34374,800240975202500001,Chamarajanagara,Simple Hurt,2,2025-11-06,0.48068587973363935
37942,100291086202500007,Chikkaballapura,Burglary,2,2025-12-22,0.4803660074881913
27714,100170797202500009,Chitradurga,Riots,2,2025-12-10,0.47962396122308293
37945,100291073202500006,Chikkaballapura,Auto Theft,2,2025-11-07,0.4791166670202281
13029,300050376202500001,Kalaburagi,Cyber Fraud,2,2025-12-05,0.4787797896122791
28667,100180826202500007,Kolar,Assault on Women (Outrage Modesty),2,2025-11-02,0.4786030690512809
10793,100040311202500001,Belagavi,Cheating,2,2025-12-12,0.47859293453942287
30825,100200874202500011,Davanagere,Cyber Fraud,2,2025-11-15,0.4785014471134134
8525,100030224202500009,Mysuru,Auto Theft,2,2025-10-26,0.4784877330060579
12740,100050389202500002,Kalaburagi,Cyber Fraud,2,2025-11-05,0.47846827313952833
35013,100250992202500005,Gadag,Theft,2,2025-12-10,0.477883719426081
31632,100210901202500006,Chikkamagaluru,Theft,2,2025-11-21,0.47759238700314394
11299,100040325202500007,Belagavi,Auto Theft,2,2025-11-14,0.47752150519947034
35777,100261022202500004,Uttara Kannada,Theft,2,2025-11-10,0.47747895169407917
12957,100050391202500006,Kalaburagi,Assault on Women (Outrage Modesty),2,2025-12-06,0.4771097259550082
17476,300080515202500002,Vijayapura,Simple Hurt,2,2025-11-19,0.4770644322732244
39543,100311123202500011,Vijayanagara,Cyber Fraud,2,2025-12-16,0.47695548242489944
5120,100010106202500007,Bengaluru Urban,Theft,2,2025-11-04,0.4768457537708995
32471,800220918202500001,Koppal,Unlawful Assembly,2,2025-11-08,0.47637909113103494
4825,100010038202500005,Bengaluru Urban,Theft,2,2025-11-26,0.476324235719854
12813,100050386202500002,Kalaburagi,Riots,2,2025-12-03,0.4759938251622755
18385,100090531202500001,Dharwad,Riots,2,2025-11-11,0.475954722733451
28523,800180806202500001,Kolar,Auto Theft,2,2025-11-13,0.47586135166893845
21197,100110621202500008,Shivamogga,Burglary,2,2025-12-18,0.4758493956229707
31701,800210899202500002,Chikkamagaluru,Burglary,2,2025-10-06,0.4754564852829577
36778,100271039202500005,Yadgir,Auto Theft,2,2025-12-12,0.4751451453445727
13252,100050386202500008,Kalaburagi,Cyber Fraud,2,2025-11-20,0.47487474040835836
12987,100050362202500007,Kalaburagi,Theft,2,2025-12-28,0.4745212903000096
24464,100140710202500006,Raichur,Auto Theft,2,2025-11-04,0.4742687982955928
20018,400100585202500001,Dakshina Kannada,Criminal Breach of Trust (Financial),2,2025-11-13,0.47410543165038666
37133,400281066202500001,Kodagu,Auto Theft,2,2025-12-02,0.4740734608608153
35811,800261030202500001,Uttara Kannada,Theft,2,2025-10-29,0.4739004833954674
5221,100010180202500011,Bengaluru Urban,Theft,2,2025-12-20,0.47372664460670905
8110,100030220202500003,Mysuru,Theft,2,2025-10-02,0.4735335166738565
13120,100050363202500007,Kalaburagi,Theft,2,2025-10-03,0.47340014934811636
38537,100301100202500003,Ramanagara,Theft,2,2025-11-19,0.47335694722847055
18644,100090537202500007,Dharwad,Unlawful Assembly,2,2025-11-18,0.4732610901793704
16237,300070483202500001,Ballari,Auto Theft,2,2025-10-28,0.47321945790876035
19927,100100555202500006,Dakshina Kannada,Cheating,2,2025-11-13,0.4727376847594291
4198,100010126202500002,Bengaluru Urban,Cyber Fraud,2,2025-11-04,0.47270646640045827
11029,100040319202500003,Belagavi,Theft,2,2025-10-29,0.4724471736297624
35917,100261018202500005,Uttara Kannada,Riots,2,2025-11-26,0.4724461191570625
4481,100010130202500002,Bengaluru Urban,Theft,2,2025-11-08,0.4724045312248681
13117,100050385202500011,Kalaburagi,Theft,2,2025-12-05,0.4720066551428606
17281,100080520202500006,Vijayapura,Cheating,2,2025-11-04,0.47198978573753375
26397,100160762202500001,Bagalkote,Theft,2,2025-10-08,0.47167536583778635
22400,100120651202500010,Mandya,Auto Theft,2,2025-11-04,0.47062457443873973
31568,100210902202500002,Chikkamagaluru,Cheating,2,2025-12-13,0.4705147483564961
10955,100040295202500005,Belagavi,Auto Theft,2,2025-11-18,0.470508936839853
26640,100160774202500011,Bagalkote,Robbery,2,2025-12-07,0.47007406070347596
31734,800210906202500002,Chikkamagaluru,Theft,2,2025-12-19,0.4699285050278956
21079,100110598202500006,Shivamogga,Theft,2,2025-10-15,0.4695739212413217
22174,800120625202500001,Mandya,Cyber Fraud,2,2025-11-27,0.4692457735873696
24263,100140690202500001,Raichur,Cheating,2,2025-10-12,0.46922355877693567
5443,100010104202500010,Bengaluru Urban,Auto Theft,2,2025-11-25,0.4691146369040051
23440,100130657202500009,Hassan,Burglary,2,2025-12-16,0.4687712789524376
38532,100301092202500005,Ramanagara,Theft,2,2025-11-07,0.4684977675116933
22163,100120646202500004,Mandya,Assault on Women (Outrage Modesty),2,2025-10-11,0.4680784127260493
33523,100230957202500009,Haveri,Cyber Fraud,2,2025-10-02,0.46795621615840205
13157,100050366202500015,Kalaburagi,Theft,2,2025-12-16,0.46792093556000164
5509,400010076202500001,Bengaluru Urban,Theft,2,2025-11-26,0.467721729242888
35780,100261031202500001,Uttara Kannada,Theft,2,2025-11-17,0.46771619773843226
28534,400180813202500001,Kolar,Cyber Fraud,2,2025-11-20,0.467610174749415
12958,100050385202500008,Kalaburagi,Cyber Fraud,2,2025-10-19,0.4675502590205345
14669,100060447202500003,Tumakuru,Auto Theft,2,2025-10-20,0.4675451261672814
11128,100040326202500004,Belagavi,Theft,2,2025-11-21,0.4667627147399645
22313,100120633202500009,Mandya,Assault on Women (Outrage Modesty),2,2025-11-24,0.46654911346632455
11347,100040272202500009,Belagavi,Riots,2,2025-11-26,0.4665463833796188
25578,100150719202500007,Bidar,Auto Theft,2,2025-11-18,0.46627842509958817
19749,100100568202500003,Dakshina Kannada,Cyber Fraud,2,2025-10-11,0.4657647112674819
26697,300160767202500002,Bagalkote,Cyber Fraud,2,2025-10-04,0.46554344861518054
8158,100030233202500004,Mysuru,Theft,2,2025-11-12,0.4654426698153598
10774,100040281202500003,Belagavi,Burglary,2,2025-10-20,0.4643836534741711
25557,100150744202500006,Bidar,Auto Theft,2,2025-10-21,0.46436701683977455
18567,100090543202500005,Dharwad,Theft,2,2025-10-24,0.46401973042241773
27616,100170800202500007,Chitradurga,Cheating,2,2025-12-22,0.46392459588625445
26624,100160747202500008,Bagalkote,Theft,2,2025-10-19,0.4639019591118374
6594,100020212202500004,Bengaluru Rural,Culpable Homicide Not Amounting to Murder,2,2025-10-08,0.4637958427200057
21233,100110595202500010,Shivamogga,Theft,2,2025-10-17,0.4637894958270399
8217,400030248202500003,Mysuru,Theft,2,2025-11-09,0.46378474411134624
38543,100301097202500003,Ramanagara,Theft,2,2025-12-26,0.4637611697008302
18443,800090534202500001,Dharwad,Theft,2,2025-11-02,0.4637287868030578
11653,300040305202500003,Belagavi,Theft,2,2025-10-17,0.4635790979052306
17500,100080510202500005,Vijayapura,Auto Theft,2,2025-11-12,0.46347616498354255
29622,100190839202500010,Udupi,Theft,2,2025-12-07,0.46330121394740037
22382,100120636202500008,Mandya,Theft,2,2025-12-01,0.46328611304559736
37930,100291075202500009,Chikkaballapura,Cheating,2,2025-10-22,0.4630550726132299
17355,100080521202500007,Vijayapura,Unlawful Assembly,2,2025-11-26,0.4629901766958955
17575,800080512202500002,Vijayapura,Burglary,2,2025-11-19,0.46294399585918955
5489,100010096202500005,Bengaluru Urban,Theft,2,2025-11-28,0.4628686792615051
16076,100070451202500007,Ballari,Auto Theft,2,2025-10-19,0.46260551524524113
36039,100261013202500013,Uttara Kannada,Auto Theft,2,2025-10-06,0.4624860588577099
34966,100251003202500007,Gadag,Counterfeiting,2,2025-12-15,0.4624752444091762
8611,100030224202500011,Mysuru,Theft,2,2025-12-19,0.4619679838088552
38682,100301108202500011,Ramanagara,Kidnapping & Abduction,1,2025-11-23,0.4618176281084749
10685,100040310202500002,Belagavi,Theft,2,2025-10-25,0.46165000455314714
33662,100230947202500008,Haveri,Theft,2,2025-12-20,0.4614933004527491
11384,100040290202500010,Belagavi,Theft,2,2025-11-02,0.46131412198424027
17228,100080519202500003,Vijayapura,Auto Theft,2,2025-12-15,0.46120867810372906
23422,100130671202500014,Hassan,Theft,2,2025-12-08,0.46114046790826774
36024,300261025202500001,Uttara Kannada,Criminal Breach of Trust,2,2025-11-16,0.461134195801974
29398,100190846202500001,Udupi,Theft,2,2025-11-19,0.46094648816309275
22324,100120628202500011,Mandya,Auto Theft,2,2025-11-19,0.46090580461622005
5131,300010184202500002,Bengaluru Urban,Auto Theft,2,2025-12-26,0.46061408742873877
23526,100130678202500013,Hassan,Theft,2,2025-12-06,0.4605667643531589
35001,100250994202500008,Gadag,Theft,2,2025-12-21,0.4604601858426681
37937,100291077202500007,Chikkaballapura,Cyber Fraud,2,2025-10-20,0.460406207016676
18685,100090550202500012,Dharwad,Theft,2,2025-12-16,0.46020328874730104
11239,100040347202500003,Belagavi,Theft,2,2025-12-04,0.4600504883865618
10728,100040301202500001,Belagavi,Theft,2,2025-10-07,0.45945240647122787
5701,100010132202500007,Bengaluru Urban,Auto Theft,2,2025-10-08,0.45906070011295386
4197,800010061202500001,Bengaluru Urban,Theft,2,2025-12-22,0.45881970884694884
15994,100070451202500003,Ballari,Theft,2,2025-10-17,0.45875473286898855
5310,100010082202500006,Bengaluru Urban,Theft,2,2025-12-15,0.45869974479517184
5825,100010141202500016,Bengaluru Urban,Auto Theft,2,2025-11-23,0.4584237919630077
22153,100120629202500004,Mandya,Theft,2,2025-12-18,0.456962416935373
30664,100200874202500006,Davanagere,Auto Theft,2,2025-12-21,0.4569193809227232
11071,100040334202500007,Belagavi,Theft,2,2025-10-12,0.4567371391210082
23309,100130672202500006,Hassan,Theft,2,2025-11-13,0.4566084525454541
13050,100050358202500004,Kalaburagi,Theft,2,2025-11-19,0.45660316061572737
5322,100010047202500009,Bengaluru Urban,Theft,2,2025-12-19,0.4562329403386627
21228,100110592202500013,Shivamogga,Theft,2,2025-11-17,0.4561280170013696
27741,100170803202500006,Chitradurga,Theft,2,2025-10-19,0.45592950254635145
4554,100010118202500005,Bengaluru Urban,Theft,2,2025-11-03,0.45554912248340534
8317,800030266202500002,Mysuru,Grievous Hurt,2,2025-10-19,0.4552037877820178
14793,100060421202500006,Tumakuru,Burglary,2,2025-11-12,0.45499328738436273
32524,100220927202500008,Koppal,Theft,2,2025-11-26,0.4549486371064016
12883,100050394202500001,Kalaburagi,Robbery,2,2025-12-22,0.45486627608702407
5196,100010065202500007,Bengaluru Urban,Theft,2,2025-12-25,0.45455228009923954
38516,100301107202500002,Ramanagara,Cheating,2,2025-10-29,0.4545339275542629
4129,800010164202500001,Bengaluru Urban,Kidnapping & Abduction,1,2025-11-21,0.45429632585937985
8046,100030220202500001,Mysuru,Theft,2,2025-10-15,0.4541996399734386
32409,100220921202500003,Koppal,Theft,2,2025-10-16,0.45398782979942137
4350,100010165202500001,Bengaluru Urban,Theft,2,2025-12-18,0.45379012034592214
33565,100230952202500010,Haveri,Theft,2,2025-10-16,0.45328020413903064
8022,800030233202500001,Mysuru,Theft,2,2025-10-10,0.4530706058531861
27600,100170791202500006,Chitradurga,Theft,2,2025-10-07,0.45297879575271643
11538,100040344202500008,Belagavi,Theft,2,2025-12-02,0.4529565804795369
19652,100100585202500001,Dakshina Kannada,Cyber Fraud,2,2025-10-13,0.4528653244149128
35887,100261032202500005,Uttara Kannada,Theft,2,2025-11-19,0.45272353533460774
13179,100050357202500012,Kalaburagi,Burglary,2,2025-11-10,0.4524246812963837
13068,100050366202500012,Kalaburagi,Criminal Breach of Trust,2,2025-12-09,0.45237690612324005
5755,100010125202500016,Bengaluru Urban,Theft,2,2025-11-20,0.4521188020948141
26635,100160773202500009,Bagalkote,Cheating,2,2025-11-16,0.4520422531108015
37093,100281059202500003,Kodagu,Theft,2,2025-11-27,0.4519590512285301
22066,100120649202500003,Mandya,Auto Theft,2,2025-12-06,0.45182233033459573
30796,100200879202500010,Davanagere,Auto Theft,2,2025-11-13,0.4517485080130178
36768,300271054202500001,Yadgir,Kidnapping & Abduction,1,2025-11-06,0.45158182574914457
39466,100311121202500006,Vijayanagara,Cyber Fraud,2,2025-10-06,0.45156880032544416
38018,100291077202500010,Chikkaballapura,Auto Theft,2,2025-11-10,0.45146267443946975
29420,100190844202500001,Udupi,Theft,2,2025-10-25,0.4513626262008228
30832,100200870202500008,Davanagere,Auto Theft,2,2025-10-03,0.451200843079608
38515,800301099202500001,Ramanagara,Theft,2,2025-12-20,0.45103899666405206
17497,100080497202500009,Vijayapura,Theft,2,2025-11-23,0.45049409994104517
16207,100070485202500004,Ballari,Auto Theft,2,2025-10-07,0.45020012744263255
10920,100040313202500004,Belagavi,Theft,2,2025-10-21,0.44998122262157797
27587,100170803202500003,Chitradurga,Unlawful Assembly,2,2025-10-15,0.44994916132442364
26498,100160773202500004,Bagalkote,Burglary,2,2025-12-18,0.4499085210842867
36614,100271053202500001,Yadgir,Riots,2,2025-10-22,0.4496177649063253
17445,100080521202500011,Vijayapura,Cheating,2,2025-12-19,0.4496142725859868
31528,800210906202500001,Chikkamagaluru,Theft,2,2025-10-19,0.4496028416383392
14942,100060421202500010,Tumakuru,Auto Theft,2,2025-10-17,0.4495089490448573
35925,100261021202500006,Uttara Kannada,Theft,2,2025-12-22,0.44949864968395936
33527,100230957202500010,Haveri,Auto Theft,2,2025-10-22,0.44921991385270005
15947,400070478202500001,Ballari,Theft,2,2025-12-10,0.44919233008425524
28482,800180810202500001,Kolar,Theft,2,2025-12-07,0.4491143009021019
27620,300170794202500001,Chitradurga,Theft,2,2025-12-21,0.44908512281745033
31623,100210913202500002,Chikkamagaluru,Auto Theft,2,2025-10-02,0.44904690323893204
28502,100180820202500003,Kolar,Grievous Hurt,2,2025-12-07,0.4485229459021492
4788,100010079202500005,Bengaluru Urban,Theft,2,2025-10-22,0.4484148952611225
17462,100080514202500011,Vijayapura,Theft,2,2025-12-13,0.44832605293310057
27465,100170784202500003,Chitradurga,Theft,2,2025-10-20,0.4479865680930619
29483,300190839202500001,Udupi,Counterfeiting,2,2025-10-02,0.4479583595612927
5393,100010094202500008,Bengaluru Urban,Theft,2,2025-10-05,0.447697900480116
13043,100050362202500008,Kalaburagi,Cheating,2,2025-11-18,0.4476722221014603
18656,100090553202500007,Dharwad,Burglary,2,2025-11-09,0.44765907173072544
28653,100180822202500007,Kolar,Theft,2,2025-12-04,0.44747813586832125
13168,100050357202500011,Kalaburagi,Cyber Fraud,2,2025-12-21,0.4472192070900067
11605,100040288202500015,Belagavi,Auto Theft,2,2025-12-27,0.44664550252719065
18559,100090548202500011,Dharwad,Theft,2,2025-10-18,0.44655430107400695
13106,100050372202500008,Kalaburagi,Cyber Fraud,2,2025-12-08,0.44653842985649583
4213,100010075202500002,Bengaluru Urban,Theft,2,2025-12-21,0.44649789768769715
18543,100090550202500008,Dharwad,Burglary,2,2025-10-26,0.44638942980298346
37855,100291091202500001,Chikkaballapura,Burglary,2,2025-11-14,0.44577182269326965
5549,100010046202500017,Bengaluru Urban,Theft,2,2025-10-11,0.4456683928617296
21088,100110593202500007,Shivamogga,Auto Theft,2,2025-12-21,0.44563256152292785
11484,100040322202500012,Belagavi,Theft,2,2025-12-27,0.44538582964242573
34235,800240984202500001,Chamarajanagara,Theft,2,2025-11-25,0.44523768292380517
10869,100040273202500004,Belagavi,Theft,2,2025-11-28,0.4451583104351477
5543,800010084202500001,Bengaluru Urban,Theft,2,2025-11-27,0.4450739304027766
11229,100040340202500007,Belagavi,Burglary,2,2025-10-20,0.4447856541059983
8194,100030271202500004,Mysuru,Theft,2,2025-11-10,0.44469797586010057
10671,100040318202500001,Belagavi,Auto Theft,2,2025-11-26,0.44467705277272945
19709,100100558202500003,Dakshina Kannada,Theft,2,2025-11-02,0.4446188902435283
21170,100110610202500009,Shivamogga,Burglary,2,2025-12-06,0.44449637946907566
30838,100200883202500010,Davanagere,Theft,2,2025-12-13,0.4444571454315414
32653,100220923202500014,Koppal,Auto Theft,2,2025-10-25,0.44442968801418137
28475,100180812202500002,Kolar,Auto Theft,2,2025-10-05,0.4443369076422644
28643,100180825202500008,Kolar,Theft,2,2025-11-10,0.44429696381737493
8122,100030222202500001,Mysuru,Theft,2,2025-10-23,0.4441741994065625
37147,100281058202500009,Kodagu,Kidnapping & Abduction,1,2025-10-05,0.4440878962997437
4813,100010036202500004,Bengaluru Urban,Theft,2,2025-11-12,0.44363185641247993
20865,100110615202500001,Shivamogga,Burglary,2,2025-12-22,0.44324822647265805
16280,100070450202500008,Ballari,Theft,2,2025-10-03,0.44324157787759566
11561,800040303202500001,Belagavi,Auto Theft,2,2025-11-16,0.44314029112073133
8004,100030228202500001,Mysuru,Theft,2,2025-12-24,0.4428464083983193
26688,100160749202500004,Bagalkote,Burglary,2,2025-12-20,0.4427353742726366
29680,100190843202500010,Udupi,Cheating,2,2025-10-22,0.442667377618336
5587,100010098202500012,Bengaluru Urban,Auto Theft,2,2025-11-21,0.4424604239090766
17525,800080508202500002,Vijayapura,Auto Theft,2,2025-10-18,0.44236547233826173
4760,100010169202500004,Bengaluru Urban,Unlawful Assembly,2,2025-10-09,0.44234999875673053
28649,100180827202500006,Kolar,Cheating,2,2025-11-28,0.44229948009331815
8048,100030223202500002,Mysuru,Theft,2,2025-11-15,0.4422594000799172
5380,100010041202500008,Bengaluru Urban,Theft,2,2025-11-02,0.442121225712427
35862,100261030202500005,Uttara Kannada,Burglary,2,2025-12-26,0.44202553748577184
36066,300261035202500002,Uttara Kannada,Theft,2,2025-11-14,0.4419817690504812
33550,100230950202500007,Haveri,Auto Theft,2,2025-12-13,0.44189740125497146
18580,100090552202500008,Dharwad,Cheating,2,2025-11-20,0.4416968917042533
4173,100010079202500001,Bengaluru Urban,Theft,2,2025-12-15,0.441695650760172
22268,100120628202500009,Mandya,Theft,2,2025-12-13,0.44168766652098673
23295,100130658202500002,Hassan,Theft,2,2025-11-26,0.4412486881069919
4634,100010158202500004,Bengaluru Urban,Theft,2,2025-12-19,0.4411966702610041
18435,100090548202500004,Dharwad,Cheating,2,2025-11-02,0.44107870103929914
28557,100180812202500003,Kolar,Theft,2,2025-12-06,0.44095470143932713
27678,100170787202500006,Chitradurga,Burglary,2,2025-11-05,0.44063110093089625
26694,100160758202500010,Bagalkote,Theft,2,2025-12-16,0.4403540258387846
11618,100040349202500010,Belagavi,Burglary,2,2025-12-23,0.44033803014627304
34266,100240986202500004,Chamarajanagara,Theft,2,2025-10-13,0.44020604095535715
26717,100160759202500009,Bagalkote,Theft,2,2025-10-16,0.43976422381868036
11241,100040340202500008,Belagavi,Burglary,2,2025-12-28,0.4396246362422528
30941,100200884202500016,Davanagere,Auto Theft,2,2025-11-07,0.4393763192493544
17270,100080496202500001,Vijayapura,Theft,2,2025-12-17,0.4393575934933879
18374,100090542202500001,Dharwad,Cheating,2,2025-12-17,0.4392233788386298
16224,100070473202500009,Ballari,Auto Theft,2,2025-12-15,0.4390750798165071
