UnitID,UnitName,TypeID,ParentUnit,NationalityID,StateID,DistrictID,Active
503,Vijayapura PS-16,5,8.0,1,1,8,1
504,Vijayapura PS-17,5,8.0,1,1,8,1
505,Vijayapura PS-18,5,8.0,1,1,8,1
506,Vijayapura PS-19,5,8.0,1,1,8,1
507,Vijayapura PS-20,5,8.0,1,1,8,1
508,Vijayapura PS-21,5,8.0,1,1,8,1
509,Vijayapura PS-22,5,8.0,1,1,8,1
510,Vijayapura PS-23,5,8.0,1,1,8,1
511,Vijayapura PS-24,5,8.0,1,1,8,1
512,Vijayapura PS-25,5,8.0,1,1,8,1
513,Vijayapura PS-26,5,8.0,1,1,8,1
514,Vijayapura PS-27,5,8.0,1,1,8,1
515,Vijayapura PS-28,5,8.0,1,1,8,1
516,Vijayapura PS-29,5,8.0,1,1,8,1
517,Vijayapura PS-30,5,8.0,1,1,8,1
518,Vijayapura PS-31,5,8.0,1,1,8,1
519,Vijayapura PS-32,5,8.0,1,1,8,1
520,Vijayapura PS-33,5,8.0,1,1,8,1
521,Vijayapura PS-34,5,8.0,1,1,8,1
522,Dharwad PS-1,5,9.0,1,1,9,1
523,Dharwad PS-2,5,9.0,1,1,9,1
524,Dharwad PS-3,5,9.0,1,1,9,1
525,Dharwad PS-4,5,9.0,1,1,9,1
526,Dharwad PS-5,5,9.0,1,1,9,1
527,Dharwad PS-6,5,9.0,1,1,9,1
528,Dharwad PS-7,5,9.0,1,1,9,1
529,Dharwad PS-8,5,9.0,1,1,9,1
530,Dharwad PS-9,5,9.0,1,1,9,1
531,Dharwad PS-10,5,9.0,1,1,9,1
532,Dharwad PS-11,5,9.0,1,1,9,1
533,Dharwad PS-12,5,9.0,1,1,9,1
534,Dharwad PS-13,5,9.0,1,1,9,1
535,Dharwad PS-14,5,9.0,1,1,9,1
536,Dharwad PS-15,5,9.0,1,1,9,1
537,Dharwad PS-16,5,9.0,1,1,9,1
538,Dharwad PS-17,5,9.0,1,1,9,1
539,Dharwad PS-18,5,9.0,1,1,9,1
540,Dharwad PS-19,5,9.0,1,1,9,1
541,Dharwad PS-20,5,9.0,1,1,9,1
542,Dharwad PS-21,5,9.0,1,1,9,1
543,Dharwad PS-22,5,9.0,1,1,9,1
544,Dharwad PS-23,5,9.0,1,1,9,1
545,Dharwad PS-24,5,9.0,1,1,9,1
546,Dharwad PS-25,5,9.0,1,1,9,1
547,Dharwad PS-26,5,9.0,1,1,9,1
548,Dharwad PS-27,5,9.0,1,1,9,1
549,Dharwad PS-28,5,9.0,1,1,9,1
550,Dharwad PS-29,5,9.0,1,1,9,1
551,Dharwad PS-30,5,9.0,1,1,9,1
552,Dharwad PS-31,5,9.0,1,1,9,1
553,Dharwad PS-32,5,9.0,1,1,9,1
554,Dakshina Kannada PS-1,5,10.0,1,1,10,1
555,Dakshina Kannada PS-2,5,10.0,1,1,10,1
556,Dakshina Kannada PS-3,5,10.0,1,1,10,1
557,Dakshina Kannada PS-4,5,10.0,1,1,10,1
558,Dakshina Kannada PS-5,5,10.0,1,1,10,1
559,Dakshina Kannada PS-6,5,10.0,1,1,10,1
560,Dakshina Kannada PS-7,5,10.0,1,1,10,1
561,Dakshina Kannada PS-8,5,10.0,1,1,10,1
562,Dakshina Kannada PS-9,5,10.0,1,1,10,1
563,Dakshina Kannada PS-10,5,10.0,1,1,10,1
564,Dakshina Kannada PS-11,5,10.0,1,1,10,1
565,Dakshina Kannada PS-12,5,10.0,1,1,10,1
566,Dakshina Kannada PS-13,5,10.0,1,1,10,1
567,Dakshina Kannada PS-14,5,10.0,1,1,10,1
568,Dakshina Kannada PS-15,5,10.0,1,1,10,1
569,Dakshina Kannada PS-16,5,10.0,1,1,10,1
570,Dakshina Kannada PS-17,5,10.0,1,1,10,1
571,Dakshina Kannada PS-18,5,10.0,1,1,10,1
572,Dakshina Kannada PS-19,5,10.0,1,1,10,1
573,Dakshina Kannada PS-20,5,10.0,1,1,10,1
574,Dakshina Kannada PS-21,5,10.0,1,1,10,1
575,Dakshina Kannada PS-22,5,10.0,1,1,10,1
576,Dakshina Kannada PS-23,5,10.0,1,1,10,1
577,Dakshina Kannada PS-24,5,10.0,1,1,10,1
578,Dakshina Kannada PS-25,5,10.0,1,1,10,1
579,Dakshina Kannada PS-26,5,10.0,1,1,10,1
580,Dakshina Kannada PS-27,5,10.0,1,1,10,1
581,Dakshina Kannada PS-28,5,10.0,1,1,10,1
582,Dakshina Kannada PS-29,5,10.0,1,1,10,1
583,Dakshina Kannada PS-30,5,10.0,1,1,10,1
584,Dakshina Kannada PS-31,5,10.0,1,1,10,1
585,Dakshina Kannada PS-32,5,10.0,1,1,10,1
586,Dakshina Kannada PS-33,5,10.0,1,1,10,1
587,Dakshina Kannada PS-34,5,10.0,1,1,10,1
588,Dakshina Kannada PS-35,5,10.0,1,1,10,1
589,Dakshina Kannada PS-36,5,10.0,1,1,10,1
590,Dakshina Kannada PS-37,5,10.0,1,1,10,1
591,Shivamogga PS-1,5,11.0,1,1,11,1
592,Shivamogga PS-2,5,11.0,1,1,11,1
593,Shivamogga PS-3,5,11.0,1,1,11,1
594,Shivamogga PS-4,5,11.0,1,1,11,1
595,Shivamogga PS-5,5,11.0,1,1,11,1
596,Shivamogga PS-6,5,11.0,1,1,11,1
597,Shivamogga PS-7,5,11.0,1,1,11,1
598,Shivamogga PS-8,5,11.0,1,1,11,1
599,Shivamogga PS-9,5,11.0,1,1,11,1
600,Shivamogga PS-10,5,11.0,1,1,11,1
601,Shivamogga PS-11,5,11.0,1,1,11,1
602,Shivamogga PS-12,5,11.0,1,1,11,1
603,Shivamogga PS-13,5,11.0,1,1,11,1
604,Shivamogga PS-14,5,11.0,1,1,11,1
605,Shivamogga PS-15,5,11.0,1,1,11,1
606,Shivamogga PS-16,5,11.0,1,1,11,1
607,Shivamogga PS-17,5,11.0,1,1,11,1
608,Shivamogga PS-18,5,11.0,1,1,11,1
609,Shivamogga PS-19,5,11.0,1,1,11,1
610,Shivamogga PS-20,5,11.0,1,1,11,1
611,Shivamogga PS-21,5,11.0,1,1,11,1
612,Shivamogga PS-22,5,11.0,1,1,11,1
613,Shivamogga PS-23,5,11.0,1,1,11,1
614,Shivamogga PS-24,5,11.0,1,1,11,1
615,Shivamogga PS-25,5,11.0,1,1,11,1
616,Shivamogga PS-26,5,11.0,1,1,11,1
617,Shivamogga PS-27,5,11.0,1,1,11,1
618,Shivamogga PS-28,5,11.0,1,1,11,1
619,Shivamogga PS-29,5,11.0,1,1,11,1
620,Shivamogga PS-30,5,11.0,1,1,11,1
621,Shivamogga PS-31,5,11.0,1,1,11,1
622,Shivamogga PS-32,5,11.0,1,1,11,1
623,Mandya PS-1,5,12.0,1,1,12,1
624,Mandya PS-2,5,12.0,1,1,12,1
625,Mandya PS-3,5,12.0,1,1,12,1
626,Mandya PS-4,5,12.0,1,1,12,1
627,Mandya PS-5,5,12.0,1,1,12,1
628,Mandya PS-6,5,12.0,1,1,12,1
629,Mandya PS-7,5,12.0,1,1,12,1
630,Mandya PS-8,5,12.0,1,1,12,1
631,Mandya PS-9,5,12.0,1,1,12,1
632,Mandya PS-10,5,12.0,1,1,12,1
633,Mandya PS-11,5,12.0,1,1,12,1
634,Mandya PS-12,5,12.0,1,1,12,1
635,Mandya PS-13,5,12.0,1,1,12,1
636,Mandya PS-14,5,12.0,1,1,12,1
637,Mandya PS-15,5,12.0,1,1,12,1
638,Mandya PS-16,5,12.0,1,1,12,1
639,Mandya PS-17,5,12.0,1,1,12,1
640,Mandya PS-18,5,12.0,1,1,12,1
641,Mandya PS-19,5,12.0,1,1,12,1
642,Mandya PS-20,5,12.0,1,1,12,1
643,Mandya PS-21,5,12.0,1,1,12,1
644,Mandya PS-22,5,12.0,1,1,12,1
645,Mandya PS-23,5,12.0,1,1,12,1
646,Mandya PS-24,5,12.0,1,1,12,1
647,Mandya PS-25,5,12.0,1,1,12,1
648,Mandya PS-26,5,12.0,1,1,12,1
649,Mandya PS-27,5,12.0,1,1,12,1
650,Mandya PS-28,5,12.0,1,1,12,1
651,Mandya PS-29,5,12.0,1,1,12,1
652,Mandya PS-30,5,12.0,1,1,12,1
653,Mandya PS-31,5,12.0,1,1,12,1
654,Mandya PS-32,5,12.0,1,1,12,1
655,Hassan PS-1,5,13.0,1,1,13,1
656,Hassan PS-2,5,13.0,1,1,13,1
657,Hassan PS-3,5,13.0,1,1,13,1
658,Hassan PS-4,5,13.0,1,1,13,1
659,Hassan PS-5,5,13.0,1,1,13,1
660,Hassan PS-6,5,13.0,1,1,13,1
661,Hassan PS-7,5,13.0,1,1,13,1
662,Hassan PS-8,5,13.0,1,1,13,1
663,Hassan PS-9,5,13.0,1,1,13,1
664,Hassan PS-10,5,13.0,1,1,13,1
665,Hassan PS-11,5,13.0,1,1,13,1
666,Hassan PS-12,5,13.0,1,1,13,1
667,Hassan PS-13,5,13.0,1,1,13,1
668,Hassan PS-14,5,13.0,1,1,13,1
669,Hassan PS-15,5,13.0,1,1,13,1
670,Hassan PS-16,5,13.0,1,1,13,1
671,Hassan PS-17,5,13.0,1,1,13,1
672,Hassan PS-18,5,13.0,1,1,13,1
673,Hassan PS-19,5,13.0,1,1,13,1
674,Hassan PS-20,5,13.0,1,1,13,1
675,Hassan PS-21,5,13.0,1,1,13,1
676,Hassan PS-22,5,13.0,1,1,13,1
677,Hassan PS-23,5,13.0,1,1,13,1
678,Hassan PS-24,5,13.0,1,1,13,1
679,Hassan PS-25,5,13.0,1,1,13,1
680,Hassan PS-26,5,13.0,1,1,13,1
681,Hassan PS-27,5,13.0,1,1,13,1
682,Hassan PS-28,5,13.0,1,1,13,1
683,Hassan PS-29,5,13.0,1,1,13,1
684,Hassan PS-30,5,13.0,1,1,13,1
685,Hassan PS-31,5,13.0,1,1,13,1
686,Hassan PS-32,5,13.0,1,1,13,1
687,Raichur PS-1,5,14.0,1,1,14,1
688,Raichur PS-2,5,14.0,1,1,14,1
689,Raichur PS-3,5,14.0,1,1,14,1
690,Raichur PS-4,5,14.0,1,1,14,1
691,Raichur PS-5,5,14.0,1,1,14,1
692,Raichur PS-6,5,14.0,1,1,14,1
693,Raichur PS-7,5,14.0,1,1,14,1
694,Raichur PS-8,5,14.0,1,1,14,1
695,Raichur PS-9,5,14.0,1,1,14,1
696,Raichur PS-10,5,14.0,1,1,14,1
697,Raichur PS-11,5,14.0,1,1,14,1
698,Raichur PS-12,5,14.0,1,1,14,1
699,Raichur PS-13,5,14.0,1,1,14,1
700,Raichur PS-14,5,14.0,1,1,14,1
701,Raichur PS-15,5,14.0,1,1,14,1
702,Raichur PS-16,5,14.0,1,1,14,1
703,Raichur PS-17,5,14.0,1,1,14,1
704,Raichur PS-18,5,14.0,1,1,14,1
705,Raichur PS-19,5,14.0,1,1,14,1
706,Raichur PS-20,5,14.0,1,1,14,1
707,Raichur PS-21,5,14.0,1,1,14,1
708,Raichur PS-22,5,14.0,1,1,14,1
709,Raichur PS-23,5,14.0,1,1,14,1
710,Raichur PS-24,5,14.0,1,1,14,1
711,Raichur PS-25,5,14.0,1,1,14,1
712,Raichur PS-26,5,14.0,1,1,14,1
713,Raichur PS-27,5,14.0,1,1,14,1
714,Raichur PS-28,5,14.0,1,1,14,1
715,Raichur PS-29,5,14.0,1,1,14,1
716,Raichur PS-30,5,14.0,1,1,14,1
717,Bidar PS-1,5,15.0,1,1,15,1
718,Bidar PS-2,5,15.0,1,1,15,1
719,Bidar PS-3,5,15.0,1,1,15,1
720,Bidar PS-4,5,15.0,1,1,15,1
721,Bidar PS-5,5,15.0,1,1,15,1
722,Bidar PS-6,5,15.0,1,1,15,1
723,Bidar PS-7,5,15.0,1,1,15,1
724,Bidar PS-8,5,15.0,1,1,15,1
725,Bidar PS-9,5,15.0,1,1,15,1
726,Bidar PS-10,5,15.0,1,1,15,1
727,Bidar PS-11,5,15.0,1,1,15,1
728,Bidar PS-12,5,15.0,1,1,15,1
729,Bidar PS-13,5,15.0,1,1,15,1
730,Bidar PS-14,5,15.0,1,1,15,1
731,Bidar PS-15,5,15.0,1,1,15,1
732,Bidar PS-16,5,15.0,1,1,15,1
733,Bidar PS-17,5,15.0,1,1,15,1
734,Bidar PS-18,5,15.0,1,1,15,1
735,Bidar PS-19,5,15.0,1,1,15,1
736,Bidar PS-20,5,15.0,1,1,15,1
737,Bidar PS-21,5,15.0,1,1,15,1
738,Bidar PS-22,5,15.0,1,1,15,1
739,Bidar PS-23,5,15.0,1,1,15,1
740,Bidar PS-24,5,15.0,1,1,15,1
741,Bidar PS-25,5,15.0,1,1,15,1
742,Bidar PS-26,5,15.0,1,1,15,1
743,Bidar PS-27,5,15.0,1,1,15,1
744,Bidar PS-28,5,15.0,1,1,15,1
745,Bagalkote PS-1,5,16.0,1,1,16,1
746,Bagalkote PS-2,5,16.0,1,1,16,1
747,Bagalkote PS-3,5,16.0,1,1,16,1
748,Bagalkote PS-4,5,16.0,1,1,16,1
749,Bagalkote PS-5,5,16.0,1,1,16,1
750,Bagalkote PS-6,5,16.0,1,1,16,1
751,Bagalkote PS-7,5,16.0,1,1,16,1
752,Bagalkote PS-8,5,16.0,1,1,16,1
753,Bagalkote PS-9,5,16.0,1,1,16,1
754,Bagalkote PS-10,5,16.0,1,1,16,1
755,Bagalkote PS-11,5,16.0,1,1,16,1
756,Bagalkote PS-12,5,16.0,1,1,16,1
757,Bagalkote PS-13,5,16.0,1,1,16,1
758,Bagalkote PS-14,5,16.0,1,1,16,1
759,Bagalkote PS-15,5,16.0,1,1,16,1
760,Bagalkote PS-16,5,16.0,1,1,16,1
761,Bagalkote PS-17,5,16.0,1,1,16,1
762,Bagalkote PS-18,5,16.0,1,1,16,1
763,Bagalkote PS-19,5,16.0,1,1,16,1
764,Bagalkote PS-20,5,16.0,1,1,16,1
765,Bagalkote PS-21,5,16.0,1,1,16,1
766,Bagalkote PS-22,5,16.0,1,1,16,1
767,Bagalkote PS-23,5,16.0,1,1,16,1
768,Bagalkote PS-24,5,16.0,1,1,16,1
769,Bagalkote PS-25,5,16.0,1,1,16,1
770,Bagalkote PS-26,5,16.0,1,1,16,1
771,Bagalkote PS-27,5,16.0,1,1,16,1
772,Bagalkote PS-28,5,16.0,1,1,16,1
773,Bagalkote PS-29,5,16.0,1,1,16,1
774,Bagalkote PS-30,5,16.0,1,1,16,1
775,Bagalkote PS-31,5,16.0,1,1,16,1
776,Chitradurga PS-1,5,17.0,1,1,17,1
777,Chitradurga PS-2,5,17.0,1,1,17,1
778,Chitradurga PS-3,5,17.0,1,1,17,1
779,Chitradurga PS-4,5,17.0,1,1,17,1
780,Chitradurga PS-5,5,17.0,1,1,17,1
781,Chitradurga PS-6,5,17.0,1,1,17,1
782,Chitradurga PS-7,5,17.0,1,1,17,1
783,Chitradurga PS-8,5,17.0,1,1,17,1
784,Chitradurga PS-9,5,17.0,1,1,17,1
785,Chitradurga PS-10,5,17.0,1,1,17,1
786,Chitradurga PS-11,5,17.0,1,1,17,1
787,Chitradurga PS-12,5,17.0,1,1,17,1
788,Chitradurga PS-13,5,17.0,1,1,17,1
789,Chitradurga PS-14,5,17.0,1,1,17,1
790,Chitradurga PS-15,5,17.0,1,1,17,1
791,Chitradurga PS-16,5,17.0,1,1,17,1
792,Chitradurga PS-17,5,17.0,1,1,17,1
793,Chitradurga PS-18,5,17.0,1,1,17,1
794,Chitradurga PS-19,5,17.0,1,1,17,1
795,Chitradurga PS-20,5,17.0,1,1,17,1
796,Chitradurga PS-21,5,17.0,1,1,17,1
797,Chitradurga PS-22,5,17.0,1,1,17,1
798,Chitradurga PS-23,5,17.0,1,1,17,1
799,Chitradurga PS-24,5,17.0,1,1,17,1
800,Chitradurga PS-25,5,17.0,1,1,17,1
801,Chitradurga PS-26,5,17.0,1,1,17,1
802,Chitradurga PS-27,5,17.0,1,1,17,1
803,Chitradurga PS-28,5,17.0,1,1,17,1
804,Chitradurga PS-29,5,17.0,1,1,17,1
805,Chitradurga PS-30,5,17.0,1,1,17,1
806,Kolar PS-1,5,18.0,1,1,18,1
807,Kolar PS-2,5,18.0,1,1,18,1
808,Kolar PS-3,5,18.0,1,1,18,1
809,Kolar PS-4,5,18.0,1,1,18,1
810,Kolar PS-5,5,18.0,1,1,18,1
811,Kolar PS-6,5,18.0,1,1,18,1
812,Kolar PS-7,5,18.0,1,1,18,1
813,Kolar PS-8,5,18.0,1,1,18,1
814,Kolar PS-9,5,18.0,1,1,18,1
815,Kolar PS-10,5,18.0,1,1,18,1
816,Kolar PS-11,5,18.0,1,1,18,1
817,Kolar PS-12,5,18.0,1,1,18,1
818,Kolar PS-13,5,18.0,1,1,18,1
819,Kolar PS-14,5,18.0,1,1,18,1
820,Kolar PS-15,5,18.0,1,1,18,1
821,Kolar PS-16,5,18.0,1,1,18,1
822,Kolar PS-17,5,18.0,1,1,18,1
823,Kolar PS-18,5,18.0,1,1,18,1
824,Kolar PS-19,5,18.0,1,1,18,1
825,Kolar PS-20,5,18.0,1,1,18,1
826,Kolar PS-21,5,18.0,1,1,18,1
827,Kolar PS-22,5,18.0,1,1,18,1
828,Kolar PS-23,5,18.0,1,1,18,1
829,Kolar PS-24,5,18.0,1,1,18,1
830,Kolar PS-25,5,18.0,1,1,18,1
831,Kolar PS-26,5,18.0,1,1,18,1
832,Kolar PS-27,5,18.0,1,1,18,1
833,Kolar PS-28,5,18.0,1,1,18,1
834,Udupi PS-1,5,19.0,1,1,19,1
835,Udupi PS-2,5,19.0,1,1,19,1
836,Udupi PS-3,5,19.0,1,1,19,1
837,Udupi PS-4,5,19.0,1,1,19,1
838,Udupi PS-5,5,19.0,1,1,19,1
839,Udupi PS-6,5,19.0,1,1,19,1
840,Udupi PS-7,5,19.0,1,1,19,1
841,Udupi PS-8,5,19.0,1,1,19,1
842,Udupi PS-9,5,19.0,1,1,19,1
843,Udupi PS-10,5,19.0,1,1,19,1
844,Udupi PS-11,5,19.0,1,1,19,1
845,Udupi PS-12,5,19.0,1,1,19,1
846,Udupi PS-13,5,19.0,1,1,19,1
847,Udupi PS-14,5,19.0,1,1,19,1
848,Udupi PS-15,5,19.0,1,1,19,1
849,Udupi PS-16,5,19.0,1,1,19,1
850,Udupi PS-17,5,19.0,1,1,19,1
851,Udupi PS-18,5,19.0,1,1,19,1
852,Udupi PS-19,5,19.0,1,1,19,1
853,Udupi PS-20,5,19.0,1,1,19,1
854,Udupi PS-21,5,19.0,1,1,19,1
855,Udupi PS-22,5,19.0,1,1,19,1
856,Udupi PS-23,5,19.0,1,1,19,1
857,Udupi PS-24,5,19.0,1,1,19,1
858,Udupi PS-25,5,19.0,1,1,19,1
859,Davanagere PS-1,5,20.0,1,1,20,1
860,Davanagere PS-2,5,20.0,1,1,20,1
861,Davanagere PS-3,5,20.0,1,1,20,1
862,Davanagere PS-4,5,20.0,1,1,20,1
863,Davanagere PS-5,5,20.0,1,1,20,1
864,Davanagere PS-6,5,20.0,1,1,20,1
865,Davanagere PS-7,5,20.0,1,1,20,1
866,Davanagere PS-8,5,20.0,1,1,20,1
867,Davanagere PS-9,5,20.0,1,1,20,1
868,Davanagere PS-10,5,20.0,1,1,20,1
869,Davanagere PS-11,5,20.0,1,1,20,1
870,Davanagere PS-12,5,20.0,1,1,20,1
871,Davanagere PS-13,5,20.0,1,1,20,1
872,Davanagere PS-14,5,20.0,1,1,20,1
873,Davanagere PS-15,5,20.0,1,1,20,1
874,Davanagere PS-16,5,20.0,1,1,20,1
875,Davanagere PS-17,5,20.0,1,1,20,1
876,Davanagere PS-18,5,20.0,1,1,20,1
877,Davanagere PS-19,5,20.0,1,1,20,1
878,Davanagere PS-20,5,20.0,1,1,20,1
879,Davanagere PS-21,5,20.0,1,1,20,1
880,Davanagere PS-22,5,20.0,1,1,20,1
881,Davanagere PS-23,5,20.0,1,1,20,1
882,Davanagere PS-24,5,20.0,1,1,20,1
883,Davanagere PS-25,5,20.0,1,1,20,1
884,Davanagere PS-26,5,20.0,1,1,20,1
885,Davanagere PS-27,5,20.0,1,1,20,1
886,Davanagere PS-28,5,20.0,1,1,20,1
887,Davanagere PS-29,5,20.0,1,1,20,1
888,Davanagere PS-30,5,20.0,1,1,20,1
889,Davanagere PS-31,5,20.0,1,1,20,1
890,Davanagere PS-32,5,20.0,1,1,20,1
891,Davanagere PS-33,5,20.0,1,1,20,1
892,Davanagere PS-34,5,20.0,1,1,20,1
893,Davanagere PS-35,5,20.0,1,1,20,1
894,Chikkamagaluru PS-1,5,21.0,1,1,21,1
895,Chikkamagaluru PS-2,5,21.0,1,1,21,1
896,Chikkamagaluru PS-3,5,21.0,1,1,21,1
897,Chikkamagaluru PS-4,5,21.0,1,1,21,1
898,Chikkamagaluru PS-5,5,21.0,1,1,21,1
899,Chikkamagaluru PS-6,5,21.0,1,1,21,1
900,Chikkamagaluru PS-7,5,21.0,1,1,21,1
901,Chikkamagaluru PS-8,5,21.0,1,1,21,1
902,Chikkamagaluru PS-9,5,21.0,1,1,21,1
903,Chikkamagaluru PS-10,5,21.0,1,1,21,1
904,Chikkamagaluru PS-11,5,21.0,1,1,21,1
905,Chikkamagaluru PS-12,5,21.0,1,1,21,1
906,Chikkamagaluru PS-13,5,21.0,1,1,21,1
907,Chikkamagaluru PS-14,5,21.0,1,1,21,1
908,Chikkamagaluru PS-15,5,21.0,1,1,21,1
909,Chikkamagaluru PS-16,5,21.0,1,1,21,1
910,Chikkamagaluru PS-17,5,21.0,1,1,21,1
911,Chikkamagaluru PS-18,5,21.0,1,1,21,1
912,Chikkamagaluru PS-19,5,21.0,1,1,21,1
913,Chikkamagaluru PS-20,5,21.0,1,1,21,1
914,Chikkamagaluru PS-21,5,21.0,1,1,21,1
915,Chikkamagaluru PS-22,5,21.0,1,1,21,1
916,Chikkamagaluru PS-23,5,21.0,1,1,21,1
917,Koppal PS-1,5,22.0,1,1,22,1
918,Koppal PS-2,5,22.0,1,1,22,1
919,Koppal PS-3,5,22.0,1,1,22,1
920,Koppal PS-4,5,22.0,1,1,22,1
921,Koppal PS-5,5,22.0,1,1,22,1
922,Koppal PS-6,5,22.0,1,1,22,1
923,Koppal PS-7,5,22.0,1,1,22,1
924,Koppal PS-8,5,22.0,1,1,22,1
925,Koppal PS-9,5,22.0,1,1,22,1
926,Koppal PS-10,5,22.0,1,1,22,1
927,Koppal PS-11,5,22.0,1,1,22,1
928,Koppal PS-12,5,22.0,1,1,22,1
929,Koppal PS-13,5,22.0,1,1,22,1
930,Koppal PS-14,5,22.0,1,1,22,1
931,Koppal PS-15,5,22.0,1,1,22,1
932,Koppal PS-16,5,22.0,1,1,22,1
933,Koppal PS-17,5,22.0,1,1,22,1
934,Koppal PS-18,5,22.0,1,1,22,1
935,Koppal PS-19,5,22.0,1,1,22,1
936,Koppal PS-20,5,22.0,1,1,22,1
937,Koppal PS-21,5,22.0,1,1,22,1
938,Koppal PS-22,5,22.0,1,1,22,1
939,Koppal PS-23,5,22.0,1,1,22,1
940,Koppal PS-24,5,22.0,1,1,22,1
941,Koppal PS-25,5,22.0,1,1,22,1
942,Haveri PS-1,5,23.0,1,1,23,1
943,Haveri PS-2,5,23.0,1,1,23,1
944,Haveri PS-3,5,23.0,1,1,23,1
945,Haveri PS-4,5,23.0,1,1,23,1
946,Haveri PS-5,5,23.0,1,1,23,1
947,Haveri PS-6,5,23.0,1,1,23,1
948,Haveri PS-7,5,23.0,1,1,23,1
949,Haveri PS-8,5,23.0,1,1,23,1
950,Haveri PS-9,5,23.0,1,1,23,1
951,Haveri PS-10,5,23.0,1,1,23,1
952,Haveri PS-11,5,23.0,1,1,23,1
953,Haveri PS-12,5,23.0,1,1,23,1
954,Haveri PS-13,5,23.0,1,1,23,1
955,Haveri PS-14,5,23.0,1,1,23,1
956,Haveri PS-15,5,23.0,1,1,23,1
957,Haveri PS-16,5,23.0,1,1,23,1
958,Haveri PS-17,5,23.0,1,1,23,1
959,Haveri PS-18,5,23.0,1,1,23,1
960,Haveri PS-19,5,23.0,1,1,23,1
961,Haveri PS-20,5,23.0,1,1,23,1
962,Haveri PS-21,5,23.0,1,1,23,1
963,Haveri PS-22,5,23.0,1,1,23,1
964,Haveri PS-23,5,23.0,1,1,23,1
965,Haveri PS-24,5,23.0,1,1,23,1
966,Haveri PS-25,5,23.0,1,1,23,1
967,Haveri PS-26,5,23.0,1,1,23,1
968,Haveri PS-27,5,23.0,1,1,23,1
969,Haveri PS-28,5,23.0,1,1,23,1
970,Haveri PS-29,5,23.0,1,1,23,1
971,Chamarajanagara PS-1,5,24.0,1,1,24,1
972,Chamarajanagara PS-2,5,24.0,1,1,24,1
973,Chamarajanagara PS-3,5,24.0,1,1,24,1
974,Chamarajanagara PS-4,5,24.0,1,1,24,1
975,Chamarajanagara PS-5,5,24.0,1,1,24,1
976,Chamarajanagara PS-6,5,24.0,1,1,24,1
977,Chamarajanagara PS-7,5,24.0,1,1,24,1
978,Chamarajanagara PS-8,5,24.0,1,1,24,1
979,Chamarajanagara PS-9,5,24.0,1,1,24,1
980,Chamarajanagara PS-10,5,24.0,1,1,24,1
981,Chamarajanagara PS-11,5,24.0,1,1,24,1
982,Chamarajanagara PS-12,5,24.0,1,1,24,1
983,Chamarajanagara PS-13,5,24.0,1,1,24,1
984,Chamarajanagara PS-14,5,24.0,1,1,24,1
985,Chamarajanagara PS-15,5,24.0,1,1,24,1
986,Chamarajanagara PS-16,5,24.0,1,1,24,1
987,Chamarajanagara PS-17,5,24.0,1,1,24,1
988,Chamarajanagara PS-18,5,24.0,1,1,24,1
989,Chamarajanagara PS-19,5,24.0,1,1,24,1
990,Chamarajanagara PS-20,5,24.0,1,1,24,1
991,Chamarajanagara PS-21,5,24.0,1,1,24,1
992,Gadag PS-1,5,25.0,1,1,25,1
993,Gadag PS-2,5,25.0,1,1,25,1
994,Gadag PS-3,5,25.0,1,1,25,1
995,Gadag PS-4,5,25.0,1,1,25,1
996,Gadag PS-5,5,25.0,1,1,25,1
997,Gadag PS-6,5,25.0,1,1,25,1
998,Gadag PS-7,5,25.0,1,1,25,1
999,Gadag PS-8,5,25.0,1,1,25,1
1000,Gadag PS-9,5,25.0,1,1,25,1
1001,Gadag PS-10,5,25.0,1,1,25,1
1002,Gadag PS-11,5,25.0,1,1,25,1
1003,Gadag PS-12,5,25.0,1,1,25,1
1004,Gadag PS-13,5,25.0,1,1,25,1
1005,Gadag PS-14,5,25.0,1,1,25,1
1006,Gadag PS-15,5,25.0,1,1,25,1
1007,Gadag PS-16,5,25.0,1,1,25,1
1008,Gadag PS-17,5,25.0,1,1,25,1
1009,Gadag PS-18,5,25.0,1,1,25,1
1010,Uttara Kannada PS-1,5,26.0,1,1,26,1
1011,Uttara Kannada PS-2,5,26.0,1,1,26,1
1012,Uttara Kannada PS-3,5,26.0,1,1,26,1
1013,Uttara Kannada PS-4,5,26.0,1,1,26,1
1014,Uttara Kannada PS-5,5,26.0,1,1,26,1
1015,Uttara Kannada PS-6,5,26.0,1,1,26,1
1016,Uttara Kannada PS-7,5,26.0,1,1,26,1
1017,Uttara Kannada PS-8,5,26.0,1,1,26,1
1018,Uttara Kannada PS-9,5,26.0,1,1,26,1
1019,Uttara Kannada PS-10,5,26.0,1,1,26,1
1020,Uttara Kannada PS-11,5,26.0,1,1,26,1
1021,Uttara Kannada PS-12,5,26.0,1,1,26,1
1022,Uttara Kannada PS-13,5,26.0,1,1,26,1
1023,Uttara Kannada PS-14,5,26.0,1,1,26,1
1024,Uttara Kannada PS-15,5,26.0,1,1,26,1
1025,Uttara Kannada PS-16,5,26.0,1,1,26,1
1026,Uttara Kannada PS-17,5,26.0,1,1,26,1
1027,Uttara Kannada PS-18,5,26.0,1,1,26,1
1028,Uttara Kannada PS-19,5,26.0,1,1,26,1
